Date,Open,High,Low,Close,Adj Close,Volume
1/9/2019,20.889999,21.440001,20.07,20.190001,20.190001,163944100
1/10/2019,19.76,19.83,18.9,19.74,19.74,115629400
1/11/2019,19.469999,20.35,19.190001,20.27,20.27,85110800
1/14/2019,19.959999,20.620001,19.75,20.23,20.23,71350200
1/15/2019,20.440001,20.68,20.26,20.379999,20.379999,62785800
1/16/2019,20.4,20.540001,19.709999,19.73,19.73,70849300
1/17/2019,19.49,20.51,19.02,20.25,20.25,85018400
1/18/2019,20.370001,21.049999,20.02,20.77,20.77,88131000
1/22/2019,20.48,20.92,19.700001,19.76,19.76,78513700
1/23/2019,20.030001,20.48,19.549999,19.799999,19.799999,77811300
1/24/2019,20.059999,21.01,20.040001,20.85,20.85,97433400
1/25/2019,20.99,22.030001,20.790001,21.93,21.93,110239500
1/28/2019,20.32,21.01,20.02,20.18,20.18,135164100
1/29/2019,20.26,20.389999,19.049999,19.25,19.25,131202500
1/30/2019,21.49,23.129999,21.370001,23.09,23.09,211421200
1/31/2019,23.02,25.139999,22.83,24.41,24.41,182575600
2/1/2019,24.610001,24.84,24.07,24.51,24.51,105356200
2/4/2019,24.43,24.66,24.07,24.129999,24.129999,70843800
2/5/2019,23.42,23.860001,22.98,23.309999,23.309999,122226000
2/6/2019,23.629999,24.139999,23.219999,23.26,23.26,78684300
2/7/2019,22.99,23.219999,22.32,22.67,22.67,86723900
2/8/2019,22.33,23.280001,22.27,23.049999,23.049999,78129300
2/11/2019,23.049999,23.280001,22.66,22.959999,22.959999,60578700
2/12/2019,23.43,23.559999,22.75,22.82,22.82,67595400
2/13/2019,22.98,23.24,22.709999,22.85,22.85,57544200
2/14/2019,22.74,23.370001,22.59,23.129999,23.129999,64441200
2/15/2019,23.58,24.049999,23.200001,23.68,23.68,78644100
2/19/2019,23.629999,24.41,23.610001,23.950001,23.950001,57517900
2/20/2019,24.139999,24.370001,23.9,23.950001,23.950001,57091600
2/21/2019,24.040001,24.33,23.85,23.92,23.92,49608200
2/22/2019,24.049999,24.360001,23.879999,24.360001,24.360001,52650700
2/25/2019,25.01,25.52,24.68,24.709999,24.709999,63221000
2/26/2019,24.65,24.719999,24.15,24.209999,24.209999,48470100
2/27/2019,24.110001,24.23,23.209999,23.48,23.48,62649300
2/28/2019,23.209999,23.67,23.110001,23.530001,23.530001,39384900
3/1/2019,23.969999,24.190001,23.450001,23.68,23.68,48084000
3/4/2019,23.889999,24.129999,23.01,23.370001,23.370001,48147700
3/5/2019,23.34,23.68,23.01,23.5,23.5,35462600
3/6/2019,23.469999,23.530001,22.4,22.41,22.41,60479400
3/7/2019,22.33,22.41,21.73,22.08,22.08,52087400
3/8/2019,21.35,22.09,21.040001,22.01,22.01,49967700
3/11/2019,22.15,23.08,21.98,22.959999,22.959999,54420200
3/12/2019,23.1,23.799999,22.780001,23.49,23.49,56410600
3/13/2019,23.66,24.15,23.35,23.379999,23.379999,56705800
3/14/2019,23.370001,23.49,22.799999,22.82,22.82,42818600
3/15/2019,23.1,23.65,23.01,23.290001,23.290001,46519900
3/18/2019,23.299999,23.620001,23.040001,23.25,23.25,34731800
3/19/2019,23.6,26.08,23.59,26,26,156052200
3/20/2019,26.49,26.879999,25.309999,25.700001,25.700001,151292100
3/21/2019,25.780001,28.110001,25.709999,27.889999,27.889999,129610300
3/22/2019,27.540001,27.75,26.33,26.370001,26.370001,115323300
3/25/2019,26.290001,26.99,25.540001,25.969999,25.969999,78438200
3/26/2019,26.690001,26.98,25.459999,25.690001,25.690001,75754100
3/27/2019,25.700001,25.879999,24.549999,24.889999,24.889999,88585300
3/28/2019,25.1,25.559999,24.65,25.059999,25.059999,64667500
3/29/2019,25.58,25.73,25.25,25.52,25.52,53502800
4/1/2019,26.42,26.559999,25.83,26.360001,26.360001,63000300
4/2/2019,26.51,26.799999,26.09,26.75,26.75,53358800
4/3/2019,28.02,29.950001,27.879999,29.02,29.02,197650500
4/4/2019,28.879999,29.389999,28.610001,29.09,29.09,82191100
4/5/2019,29.639999,29.690001,28.799999,28.98,28.98,65662700
4/8/2019,28.690001,28.950001,28.18,28.530001,28.530001,58002500
4/9/2019,28.24,28.379999,27.190001,27.24,27.24,75539800
4/10/2019,27.459999,28.120001,27.32,27.83,27.83,64368100
4/11/2019,27.809999,28.049999,27.459999,27.790001,27.790001,44801200
4/12/2019,28.209999,28.379999,27.66,27.85,27.85,41048800
4/15/2019,27.799999,27.84,26.959999,27.33,27.33,40812500
4/16/2019,27.719999,28.18,27.49,27.93,27.93,47340100
4/17/2019,28.209999,28.27,27.219999,27.49,27.49,48240800
4/18/2019,27.6,27.879999,27.34,27.68,27.68,39880900
4/22/2019,27.620001,28.23,27.389999,28.18,28.18,36477300
4/23/2019,28.18,28.49,27.790001,27.969999,27.969999,41777500
4/24/2019,28.1,28.85,27.93,28.459999,28.459999,51784700
4/25/2019,28.67,28.860001,27.360001,27.66,27.66,57329700
4/26/2019,27.66,27.9,27.049999,27.879999,27.879999,48827900
4/29/2019,27.9,28.139999,27.5,27.690001,27.690001,44532700
4/30/2019,27.59,27.799999,26.940001,27.629999,27.629999,73165900
5/1/2019,28.950001,29.15,26.780001,26.809999,26.809999,136066900
5/2/2019,26.940001,28.639999,26.610001,28.290001,28.290001,100514800
5/3/2019,28.299999,28.42,27.66,28.219999,28.219999,55503100
5/6/2019,26.719999,27.5,26.450001,27.42,27.42,70344100
5/7/2019,27.200001,27.35,26.209999,26.66,26.66,75868800
5/8/2019,26.41,27.709999,26.27,27.09,27.09,65967500
5/9/2019,26.700001,27.379999,26.030001,27.209999,27.209999,73150900
5/10/2019,27.030001,28.1,26.93,27.959999,27.959999,82930100
5/13/2019,26.98,27.23,26.1,26.24,26.24,99017900
5/14/2019,26.530001,27.48,26.15,27.32,27.32,82980400
5/15/2019,26.870001,27.790001,26.73,27.58,27.58,55689900
5/16/2019,27.370001,28.370001,27.27,28.01,28.01,67330100
5/17/2019,27.690001,28.459999,27.4,27.5,27.5,65385400
5/20/2019,26.98,27.24,26.49,26.68,26.68,69757400
5/21/2019,27.18,27.370001,26.93,27.35,27.35,46079200
5/22/2019,27.120001,27.59,27.07,27.41,27.41,39957400
5/23/2019,26.99,27.1,26.030001,26.309999,26.309999,63165410
